2011,12,18,7,1220,1412,"XE",4256,"N12136",112,91,-9,0,"IAH","MCI",643,6,15,0,"",0
2011,12,29,4,1335,1537,"XE",4256,"N21197",122,95,47,46,"IAH","MCI",643,5,22,0,"",0
2011,12,21,3,1218,1411,"XE",4256,"N17169",113,90,-10,-2,"IAH","MCI",643,9,14,0,"",0
2011,12,20,2,1225,1410,"XE",4256,"N11189",105,84,-11,5,"IAH","MCI",643,6,15,0,"",0
2011,12,23,5,1216,1402,"XE",4256,"N11109",106,89,-19,-4,"IAH","MCI",643,6,11,0,"",0
2011,12,22,4,1219,1422,"XE",4256,"N16183",123,102,1,-1,"IAH","MCI",643,7,14,0,"",0
2011,12,27,2,1217,1422,"XE",4256,"N16183",125,104,1,-3,"IAH","MCI",643,7,14,0,"",0
2011,12,28,3,1220,1415,"XE",4256,"N11107",115,97,-6,0,"IAH","MCI",643,4,14,0,"",0
2011,12,26,1,1223,1406,"XE",4256,"N12957",103,87,-15,3,"IAH","MCI",643,4,12,0,"",0
2011,12,24,6,1219,1357,"XE",4256,"N12996",98,85,-24,-4,"IAH","MCI",643,3,10,0,"",0
2011,12,31,6,1530,1705,"XE",4256,"N17196",95,83,165,190,"IAH","MCI",643,3,9,0,"",0
2011,12,30,5,1215,1421,"XE",4256,"N14174",126,111,0,-5,"IAH","MCI",643,4,11,0,"",0
2011,12,14,3,2118,2224,"XE",4259,"N15926",66,49,-4,-2,"IAH","HRL",295,4,13,0,"",0
2011,12,12,1,2115,2249,"XE",4259,"N14905",94,46,21,-5,"IAH","HRL",295,5,43,0,"",0
2011,12,13,2,2120,2224,"XE",4259,"N13970",64,49,-4,0,"IAH","HRL",295,4,11,0,"",0
2011,12,11,7,2116,2226,"XE",4259,"N11113",70,49,-2,-4,"IAH","HRL",295,3,18,0,"",0
2011,12,5,1,2117,2244,"XE",4259,"N16944",87,57,16,-3,"IAH","HRL",295,6,24,0,"",0
2011,12,4,7,2118,2233,"XE",4259,"N29906",75,52,5,-2,"IAH","HRL",295,4,19,0,"",0
2011,12,2,5,2114,2216,"XE",4259,"N13992",62,47,-12,-6,"IAH","HRL",295,5,10,0,"",0
2011,12,1,4,2118,2228,"XE",4259,"N13550",70,47,0,-2,"IAH","HRL",295,5,18,0,"",0
2011,12,8,4,2110,2212,"XE",4259,"N14933",62,48,-16,-10,"IAH","HRL",295,5,9,0,"",0
2011,12,7,3,2120,2221,"XE",4259,"N12946",61,47,-7,0,"IAH","HRL",295,4,10,0,"",0
2011,12,6,2,2129,2240,"XE",4259,"N19966",71,55,12,9,"IAH","HRL",295,4,12,0,"",0
2011,12,9,5,2116,2219,"XE",4259,"N17928",63,50,-9,-4,"IAH","HRL",295,5,8,0,"",0
2011,12,14,3,1703,2013,"XE",4261,"N13914",130,107,-12,-2,"IAH","CVG",871,6,17,0,"",0
2011,12,11,7,1721,2033,"XE",4261,"N15555",132,114,8,16,"IAH","CVG",871,5,13,0,"",0
2011,12,13,2,1730,2037,"XE",4261,"N16981",127,109,12,25,"IAH","CVG",871,6,12,0,"",0
2011,12,12,1,1705,2016,"XE",4261,"N19966",131,113,-9,0,"IAH","CVG",871,10,8,0,"",0
2011,12,4,7,1725,2053,"XE",4261,"N11547",148,130,28,20,"IAH","CVG",871,8,10,0,"",0
2011,12,5,1,1705,2009,"XE",4261,"N17984",124,101,-16,0,"IAH","CVG",871,7,16,0,"",0
2011,12,1,4,1659,2011,"XE",4261,"N19554",132,110,-14,-6,"IAH","CVG",871,14,8,0,"",0
2011,12,2,5,1741,2105,"XE",4261,"N15912",144,110,40,36,"IAH","CVG",871,9,25,0,"",0
2011,12,9,5,1738,2043,"XE",4261,"N16571",125,107,18,33,"IAH","CVG",871,6,12,0,"",0
2011,12,6,2,1700,1959,"XE",4261,"N13908",119,97,-26,-5,"IAH","CVG",871,8,14,0,"",0
2011,12,7,3,1658,2018,"XE",4261,"N13913",140,118,-7,-7,"IAH","CVG",871,13,9,0,"",0
2011,12,8,4,1742,2058,"XE",4261,"N11547",136,110,33,37,"IAH","CVG",871,9,17,0,"",0
2011,12,4,7,1151,1317,"XE",4262,"N13913",86,56,28,11,"IAH","BRO",308,2,28,0,"",0
2011,12,5,1,1133,1250,"XE",4262,"N13550",77,55,-1,-7,"IAH","BRO",308,3,19,0,"",0
2011,12,1,4,1136,1250,"XE",4262,"N14937",74,52,-1,-4,"IAH","BRO",308,5,17,0,"",0
2011,12,3,6,1133,1238,"XE",4262,"N14902",65,52,-11,-7,"IAH","BRO",308,4,9,0,"",0
2011,12,2,5,1134,1239,"XE",4262,"N13936",65,51,-12,-6,"IAH","BRO",308,7,7,0,"",0
2011,12,10,6,1140,1247,"XE",4262,"N14938",67,52,-2,0,"IAH","BRO",308,6,9,0,"",0
2011,12,9,5,1139,1246,"XE",4262,"N12996",67,50,-5,-1,"IAH","BRO",308,4,13,0,"",0
2011,12,8,4,1140,1247,"XE",4262,"N14933",67,52,-4,0,"IAH","BRO",308,6,9,0,"",0
2011,12,11,7,1145,1304,"XE",4262,"N13914",79,55,15,5,"IAH","BRO",308,4,20,0,"",0
2011,12,12,1,1135,1242,"XE",4262,"N18556",67,54,-9,-5,"IAH","BRO",308,4,9,0,"",0
2011,12,15,4,804,1041,"XE",4262,"N11109",157,128,-21,-2,"IAH","MSP",1034,7,22,0,"",0
2011,12,17,6,803,1052,"XE",4262,"N16112",169,151,-2,3,"IAH","MSP",1034,9,9,0,"",0
2011,12,16,5,748,1038,"XE",4262,"N25134",170,132,-3,3,"IAH","MSP",1034,9,29,0,"",0
2011,12,19,1,817,1042,"XE",4262,"N22909",145,130,-32,-1,"IAH","MSP",1034,7,8,0,"",0
2011,12,29,4,743,1105,"XE",4262,"N11119",202,151,24,-2,"IAH","MSP",1034,3,48,0,"",0
2011,12,20,2,742,1015,"XE",4262,"N18102",153,132,-26,-3,"IAH","MSP",1034,6,15,0,"",0
2011,12,21,3,740,1037,"XE",4262,"N12201",177,132,-4,-5,"IAH","MSP",1034,10,35,0,"",0
2011,12,23,5,829,1100,"XE",4262,"N13133",151,136,19,44,"IAH","MSP",1034,4,11,0,"",0
2011,12,22,4,748,1022,"XE",4262,"N13202",154,130,-19,3,"IAH","MSP",1034,8,16,0,"",0
2011,12,27,2,804,1105,"XE",4262,"N14174",181,159,24,19,"IAH","MSP",1034,6,16,0,"",0
2011,12,28,3,741,1028,"XE",4262,"N10156",167,149,-13,-4,"IAH","MSP",1034,4,14,0,"",0
2011,12,26,1,722,953,"XE",4262,"N11106",151,129,-28,-3,"IAH","MSP",1034,4,18,0,"",0
2011,12,24,6,755,1028,"XE",4262,"N14180",153,134,-26,-5,"IAH","MSP",1034,7,12,0,"",0
2011,12,31,6,1311,1542,"XE",4262,"N12163",151,135,303,326,"IAH","MSP",1034,3,13,0,"",0
2011,12,30,5,742,1030,"XE",4262,"N12167",168,148,-11,-3,"IAH","MSP",1034,5,15,0,"",0
2011,12,14,3,1527,1728,"XE",4263,"N12136",121,99,-13,-3,"IAH","OMA",781,3,19,0,"",0
2011,12,12,1,1533,1742,"XE",4263,"N14188",129,109,1,3,"IAH","OMA",781,4,16,0,"",0
2011,12,13,2,1616,2012,"XE",4263,"N16147",NA,NA,NA,46,"IAH","OMA",781,3,24,0,"",1
2011,12,11,7,1554,1805,"XE",4263,"N14542",131,114,24,24,"IAH","OMA",781,4,13,0,"",0
2011,12,8,4,1530,1752,"XE",4263,"N15912",142,118,11,0,"IAH","OMA",781,5,19,0,"",0
2011,12,7,3,1528,1741,"XE",4263,"N25134",133,109,0,-2,"IAH","OMA",781,5,19,0,"",0
2011,12,6,2,1529,1726,"XE",4263,"N12135",117,99,-15,-1,"IAH","OMA",781,5,13,0,"",0
2011,12,9,5,1530,1738,"XE",4263,"N13133",128,112,-3,0,"IAH","OMA",781,4,12,0,"",0
2011,12,2,5,1524,1724,"XE",4263,"N12540",120,102,-17,-6,"IAH","OMA",781,4,14,0,"",0
2011,12,1,4,1527,1733,"XE",4263,"N48901",126,107,-8,-3,"IAH","OMA",781,5,14,0,"",0
2011,12,5,1,1629,1835,"XE",4263,"N18101",126,98,54,59,"IAH","OMA",781,5,23,0,"",0
2011,12,4,7,1532,1741,"XE",4263,"N14168",129,97,0,2,"IAH","OMA",781,5,27,0,"",0
2011,12,14,3,1940,2116,"XE",4265,"N14930",96,65,3,-5,"IAH","PNS",489,6,25,0,"",0
2011,12,11,7,NA,NA,"XE",4265,"N12552",NA,NA,NA,NA,"IAH","PNS",489,NA,NA,1,"B",0
2011,12,13,2,2021,2141,"XE",4265,"N14179",80,66,23,31,"IAH","PNS",489,5,9,0,"",0
2011,12,12,1,1944,2110,"XE",4265,"N14573",86,68,-3,-1,"IAH","PNS",489,5,13,0,"",0
2011,12,4,7,2036,2155,"XE",4265,"N16963",79,63,32,41,"IAH","PNS",489,4,12,0,"",0
2011,12,5,1,1952,2148,"XE",4265,"N15932",116,62,35,7,"IAH","PNS",489,4,50,0,"",0
2011,12,1,4,1943,2109,"XE",4265,"N12563",86,67,-4,-2,"IAH","PNS",489,5,14,0,"",0
2011,12,3,6,1939,2058,"XE",4265,"N14943",79,64,-13,-6,"IAH","PNS",489,4,11,0,"",0
2011,12,2,5,1938,2056,"XE",4265,"N13997",78,65,-17,-7,"IAH","PNS",489,5,8,0,"",0
2011,12,10,6,1940,2103,"XE",4265,"N16561",83,64,-8,-5,"IAH","PNS",489,5,14,0,"",0
2011,12,9,5,1941,2101,"XE",4265,"N14562",80,62,-12,-4,"IAH","PNS",489,4,14,0,"",0
2011,12,6,2,1949,2117,"XE",4265,"N14171",88,70,-1,-1,"IAH","PNS",489,4,14,0,"",0
2011,12,7,3,2023,2145,"XE",4265,"N11137",82,67,32,38,"IAH","PNS",489,5,10,0,"",0
2011,12,8,4,1940,2057,"XE",4265,"N12126",77,60,-16,-5,"IAH","PNS",489,3,14,0,"",0
2011,12,14,3,1918,2153,"XE",4268,"N14950",155,113,23,-2,"IAH","CID",845,11,31,0,"",0
2011,12,11,7,1920,2142,"XE",4268,"N14168",142,128,12,0,"IAH","CID",845,4,10,0,"",0
2011,12,8,4,1918,2318,"XE",4268,"N11106",NA,NA,NA,-2,"IAH","CID",845,3,17,0,"",1
2011,12,7,3,1918,2142,"XE",4268,"N14562",144,120,12,-2,"IAH","CID",845,5,19,0,"",0
2011,12,9,5,1917,2146,"XE",4268,"N16919",149,126,16,-3,"IAH","CID",845,4,19,0,"",0
2011,12,2,5,1914,2121,"XE",4268,"N16112",127,104,-9,-6,"IAH","CID",845,3,20,0,"",0
2011,12,1,4,1910,2139,"XE",4268,"N14162",149,119,9,-10,"IAH","CID",845,7,23,0,"",0
2011,12,4,7,1921,2137,"XE",4268,"N14180",136,105,7,1,"IAH","CID",845,4,27,0,"",0
2011,12,17,6,1551,1849,"XE",4268,"N16149",178,157,4,-3,"IAH","MSP",1034,10,11,0,"",0
2011,12,24,6,1549,1814,"XE",4268,"N12201",145,127,-22,4,"IAH","MSP",1034,6,12,0,"",0
2011,12,31,6,1549,1816,"XE",4268,"N16149",147,130,-20,4,"IAH","MSP",1034,4,13,0,"",0
2011,12,11,7,713,1012,"XE",4274,"N13908",119,90,-12,-7,"IAH","ATL",689,17,12,0,"",0
2011,12,4,7,919,1206,"XE",4274,"N13903",107,86,102,119,"IAH","ATL",689,5,16,0,"",0
2011,12,3,6,717,1008,"XE",4274,"N13550",111,90,-16,-3,"IAH","ATL",689,5,16,0,"",0
2011,12,10,6,720,1007,"XE",4274,"N14972",107,85,-17,0,"IAH","ATL",689,11,11,0,"",0
2011,12,14,3,1839,2034,"XE",4274,"N14174",115,98,-10,8,"IAH","OMA",781,4,13,0,"",0
2011,12,15,4,1536,1913,"XE",4275,"N13914",157,131,5,1,"IAH","RDU",1042,11,15,0,"",0
2011,12,18,7,1548,1918,"XE",4275,"N21130",150,130,-5,-2,"IAH","RDU",1042,9,11,0,"",0
2011,12,19,1,1547,1921,"XE",4275,"N17185",154,131,13,12,"IAH","RDU",1042,7,16,0,"",0
2011,12,17,6,1604,1939,"XE",4275,"N12996",155,127,33,29,"IAH","RDU",1042,9,19,0,"",0
2011,12,16,5,1615,2003,"XE",4275,"N12195",168,123,55,40,"IAH","RDU",1042,8,37,0,"",0
2011,12,29,4,1531,1902,"XE",4275,"N12157",151,131,-6,-4,"IAH","RDU",1042,8,12,0,"",0
2011,12,22,4,1601,1943,"XE",4275,"N16149",162,133,35,26,"IAH","RDU",1042,6,23,0,"",0
2011,12,23,5,1539,1909,"XE",4275,"N12157",150,120,1,4,"IAH","RDU",1042,14,16,0,"",0
2011,12,20,2,1536,1937,"XE",4275,"N31131",181,134,29,1,"IAH","RDU",1042,12,35,0,"",0
2011,12,21,3,1630,2002,"XE",4275,"N16112",152,124,54,55,"IAH","RDU",1042,8,20,0,"",0
2011,12,28,3,1611,1934,"XE",4275,"N16981",143,130,26,36,"IAH","RDU",1042,6,7,0,"",0
2011,12,27,2,1545,1926,"XE",4275,"N12163",161,141,18,10,"IAH","RDU",1042,8,12,0,"",0
2011,12,26,1,1541,1905,"XE",4275,"N26141",144,120,-3,6,"IAH","RDU",1042,11,13,0,"",0
2011,12,25,7,1533,1856,"XE",4275,"N13132",143,124,-12,-2,"IAH","RDU",1042,6,13,0,"",0
2011,12,24,6,1533,1852,"XE",4275,"N13202",139,121,-14,-2,"IAH","RDU",1042,11,7,0,"",0
2011,12,30,5,1535,1909,"XE",4275,"N11107",154,130,1,0,"IAH","RDU",1042,11,13,0,"",0
2011,12,31,6,1735,2104,"XE",4275,"N11199",149,126,86,84,"IAH","RDU",1042,12,11,0,"",0
2011,12,12,1,1032,1341,"XE",4279,"N16918",129,107,-9,-3,"IAH","IND",844,10,12,0,"",0
2011,12,11,7,1032,1339,"XE",4279,"N16112",127,108,-9,-3,"IAH","IND",844,5,14,0,"",0
2011,12,1,4,1029,1338,"XE",4279,"N12552",129,109,-12,-6,"IAH","IND",844,6,14,0,"",0
2011,12,2,5,1031,1337,"XE",4279,"N11547",126,108,-13,-4,"IAH","IND",844,5,13,0,"",0
2011,12,5,1,1039,1340,"XE",4279,"N14180",121,95,-10,4,"IAH","IND",844,9,17,0,"",0
2011,12,4,7,1030,1340,"XE",4279,"N31131",130,102,-8,-5,"IAH","IND",844,6,22,0,"",0
2011,12,8,4,1041,1346,"XE",4279,"N27200",125,105,-4,6,"IAH","IND",844,6,14,0,"",0
2011,12,9,5,1030,1343,"XE",4279,"N14177",133,105,-7,-5,"IAH","IND",844,13,15,0,"",0
2011,12,24,6,936,1122,"XE",4282,"N14173",166,145,-18,-3,"IAH","PHX",1009,7,14,0,"",0
2011,12,17,6,1056,1236,"XE",4282,"N11109",160,145,65,86,"IAH","PHX",1009,5,10,0,"",0
2011,12,31,6,1402,1539,"XE",4282,"N27200",157,142,225,249,"IAH","PHX",1009,5,10,0,"",0
2011,12,14,3,1525,1834,"XE",4283,"N21154",129,106,-10,-5,"IAH","IND",844,7,16,0,"",0
2011,12,11,7,1530,1853,"XE",4283,"N16149",143,112,9,0,"IAH","IND",844,9,22,0,"",0
2011,12,13,2,1531,1838,"XE",4283,"N14952",127,111,-6,1,"IAH","IND",844,6,10,0,"",0
2011,12,12,1,1526,1834,"XE",4283,"N27190",128,107,-10,-4,"IAH","IND",844,5,16,0,"",0
2011,12,1,4,1528,1837,"XE",4283,"N13995",129,108,-7,-2,"IAH","IND",844,7,14,0,"",0
2011,12,2,5,1528,1835,"XE",4283,"N14960",127,103,-9,-2,"IAH","IND",844,6,18,0,"",0
2011,12,3,6,1532,1831,"XE",4283,"N11150",119,100,-11,2,"IAH","IND",844,8,11,0,"",0
2011,12,4,7,1545,1908,"XE",4283,"N12142",143,104,24,15,"IAH","IND",844,8,31,0,"",0
2011,12,5,1,1529,1827,"XE",4283,"N17108",118,94,-17,-1,"IAH","IND",844,9,15,0,"",0
2011,12,6,2,1531,1826,"XE",4283,"N21129",115,89,-18,1,"IAH","IND",844,11,15,0,"",0
2011,12,7,3,1528,1838,"XE",4283,"N14203",130,111,-6,-2,"IAH","IND",844,7,12,0,"",0
2011,12,8,4,1524,1827,"XE",4283,"N16999",123,106,-17,-6,"IAH","IND",844,6,11,0,"",0
2011,12,9,5,1523,1826,"XE",4283,"N17159",123,102,-18,-7,"IAH","IND",844,7,14,0,"",0
2011,12,10,6,1524,1834,"XE",4283,"N13133",130,107,-8,-6,"IAH","IND",844,7,16,0,"",0
2011,12,3,6,1259,1408,"XE",4289,"N15941",69,53,-12,-6,"IAH","GPT",376,5,11,0,"",0
2011,12,2,5,1302,1412,"XE",4289,"N15926",70,53,-10,-3,"IAH","GPT",376,5,12,0,"",0
2011,12,1,4,1259,1412,"XE",4289,"N14938",73,53,-10,-6,"IAH","GPT",376,3,17,0,"",0
2011,12,4,7,1305,1437,"XE",4289,"N14937",92,57,15,0,"IAH","GPT",376,6,29,0,"",0
2011,12,5,1,1305,1424,"XE",4289,"N12934",79,54,2,0,"IAH","GPT",376,4,21,0,"",0
2011,12,10,6,1311,1419,"XE",4289,"N14945",68,51,-1,6,"IAH","GPT",376,5,12,0,"",0
2011,12,9,5,1256,1407,"XE",4289,"N16944",71,53,-15,-9,"IAH","GPT",376,4,14,0,"",0
2011,12,6,2,1300,1432,"XE",4289,"N25134",92,52,10,-5,"IAH","GPT",376,4,36,0,"",0
2011,12,7,3,1245,1349,"XE",4289,"N12167",64,49,-15,-5,"IAH","GPT",376,4,11,0,"",0
2011,12,8,4,1313,1421,"XE",4289,"N15932",68,54,-1,8,"IAH","GPT",376,3,11,0,"",0
2011,12,11,7,1255,1400,"XE",4289,"N14940",65,50,-22,-10,"IAH","GPT",376,6,9,0,"",0
2011,12,12,1,1301,1412,"XE",4289,"N14930",71,56,-10,-4,"IAH","GPT",376,5,10,0,"",0
2011,12,13,2,1316,1440,"XE",4289,"N13929",84,58,18,11,"IAH","GPT",376,3,23,0,"",0
2011,12,14,3,1413,1541,"XE",4289,"N14930",88,64,97,83,"IAH","GPT",376,5,19,0,"",0
2011,12,17,6,1014,1208,"XE",4291,"N18120",114,95,-3,-1,"IAH","STL",667,4,15,0,"",0
2011,12,16,5,1025,1234,"XE",4291,"N11119",129,91,21,10,"IAH","STL",667,5,33,0,"",0
2011,12,19,1,1009,1152,"XE",4291,"N16961",103,87,-21,-6,"IAH","STL",667,4,12,0,"",0
2011,12,18,7,954,1141,"XE",4291,"N11121",107,95,-15,-6,"IAH","STL",667,3,9,0,"",0
2011,12,15,4,1013,1216,"XE",4291,"N26141",123,90,3,-2,"IAH","STL",667,6,27,0,"",0
2011,12,29,4,1456,1646,"XE",4291,"N14198",110,92,273,281,"IAH","STL",667,4,14,0,"",0
2011,12,22,4,1214,1356,"XE",4291,"N14204",102,84,103,119,"IAH","STL",667,5,13,0,"",0
2011,12,23,5,1013,1207,"XE",4291,"N16170",114,89,-6,-2,"IAH","STL",667,5,20,0,"",0
2011,12,20,2,1012,1206,"XE",4291,"N14171",114,92,-7,-3,"IAH","STL",667,5,17,0,"",0
2011,12,21,3,1028,1210,"XE",4291,"N12195",102,86,-3,13,"IAH","STL",667,3,13,0,"",0
2011,12,28,3,1129,1340,"XE",4291,"N12163",131,107,87,74,"IAH","STL",667,3,21,0,"",0
2011,12,27,2,1013,1219,"XE",4291,"N27200",126,99,6,-2,"IAH","STL",667,7,20,0,"",0
2011,12,26,1,1018,1204,"XE",4291,"N31131",106,85,-9,3,"IAH","STL",667,6,15,0,"",0
2011,12,25,7,1007,1201,"XE",4291,"N12142",114,90,0,2,"IAH","STL",667,4,20,0,"",0
2011,12,31,6,1449,1639,"XE",4291,"N11191",110,91,256,262,"IAH","STL",667,4,15,0,"",0
2011,12,30,5,1010,1209,"XE",4291,"N17159",119,100,-4,-5,"IAH","STL",667,4,15,0,"",0
2011,12,14,3,850,1015,"XE",4292,"N14925",85,69,-8,0,"IAH","LBB",458,5,11,0,"",0
2011,12,13,2,923,NA,"XE",4292,"N14933",NA,NA,NA,33,"IAH","LBB",458,NA,12,0,"",1
2011,12,12,1,853,1023,"XE",4292,"N14930",90,76,0,3,"IAH","LBB",458,5,9,0,"",0
2011,12,11,7,844,1015,"XE",4292,"N14940",91,77,-6,-6,"IAH","LBB",458,5,9,0,"",0
2011,12,3,6,855,1027,"XE",4292,"N17928",92,71,6,5,"IAH","LBB",458,5,16,0,"",0
2011,12,2,5,850,1258,"XE",4292,"N17928",NA,NA,NA,0,"IAH","LBB",458,4,12,0,"",1
2011,12,1,4,845,1015,"XE",4292,"N17138",90,70,-8,-5,"IAH","LBB",458,6,14,0,"",0
2011,12,4,7,846,1007,"XE",4292,"N15932",81,69,-14,-4,"IAH","LBB",458,4,8,0,"",0
2011,12,5,1,848,1027,"XE",4292,"N15941",99,75,4,-2,"IAH","LBB",458,7,17,0,"",0
2011,12,10,6,1116,1250,"XE",4292,"N15948",94,79,149,146,"IAH","LBB",458,4,11,0,"",0
2011,12,9,5,843,1024,"XE",4292,"N16944",101,80,1,-7,"IAH","LBB",458,7,14,0,"",0
2011,12,8,4,842,1007,"XE",4292,"N15932",85,68,-16,-8,"IAH","LBB",458,5,12,0,"",0
2011,12,7,3,844,1035,"XE",4292,"N12934",111,69,12,-6,"IAH","LBB",458,6,36,0,"",0
2011,12,6,2,849,1027,"XE",4292,"N14940",98,71,4,-1,"IAH","LBB",458,6,21,0,"",0
2011,12,6,2,1512,1632,"XE",4293,"N15926",80,59,6,-3,"IAH","BRO",308,3,18,0,"",0
2011,12,7,3,1627,1745,"XE",4293,"N11191",78,50,79,72,"IAH","BRO",308,5,23,0,"",0
2011,12,8,4,1527,1632,"XE",4293,"N17169",65,51,6,12,"IAH","BRO",308,5,9,0,"",0
2011,12,9,5,1518,1624,"XE",4293,"N14570",66,52,-2,3,"IAH","BRO",308,4,10,0,"",0
2011,12,10,6,1511,1619,"XE",4293,"N17159",68,54,-5,-4,"IAH","BRO",308,4,10,0,"",0
2011,12,5,1,1514,1639,"XE",4293,"N11140",85,59,13,-1,"IAH","BRO",308,3,23,0,"",0
2011,12,4,7,1628,1758,"XE",4293,"N17185",90,58,92,73,"IAH","BRO",308,3,29,0,"",0
2011,12,1,4,1509,1613,"XE",4293,"N16927",64,48,-13,-6,"IAH","BRO",308,3,13,0,"",0
2011,12,2,5,1513,1622,"XE",4293,"N12934",69,53,-4,-2,"IAH","BRO",308,4,12,0,"",0
2011,12,3,6,1508,1621,"XE",4293,"N16927",73,55,-3,-7,"IAH","BRO",308,5,13,0,"",0
2011,12,11,7,1530,1635,"XE",4293,"N18101",65,51,9,15,"IAH","BRO",308,3,11,0,"",0
2011,12,12,1,1516,1628,"XE",4293,"N14938",72,58,2,1,"IAH","BRO",308,5,9,0,"",0
2011,12,13,2,1520,1628,"XE",4293,"N13988",68,52,2,5,"IAH","BRO",308,5,11,0,"",0
2011,12,14,3,1511,1619,"XE",4293,"N14943",68,52,-7,-4,"IAH","BRO",308,4,12,0,"",0
2011,12,24,6,1557,1651,"XE",4295,"N15941",54,32,-6,9,"IAH","SHV",192,5,17,0,"",0
2011,12,17,6,1714,1801,"XE",4295,"N15973",47,34,64,86,"IAH","SHV",192,4,9,0,"",0
